Código,Descrição,Divisão,Carga de Incêndio,Descrição original
I-396-0,"Fabricação, de produtos do arroz",I-3,1700,Fabricação de produtos do arroz
I-396-1,Fabricação de produtos do arroz,I-3,1700,Fabricação de produtos do arroz
I-396-2,Moagem de trigo e fabricação de derivados,I-3,2000,
I-396-3,"de trigo e fabricação de derivados, Moagem",I-3,2000,Moagem de trigo e fabricação de derivados
I-397-0,"Moagem, de trigo e fabricação de derivados",I-3,2000,Moagem de trigo e fabricação de derivados
I-397-1,Moagem de trigo e fabricação de derivados,I-3,2000,Moagem de trigo e fabricação de derivados
I-397-2,Fabricação de farinha de mandioca e derivados,I-3,2000,
I-397-3,"de farinha de mandioca e derivados, Fabricação",I-3,2000,Fabricação de farinha de mandioca e derivados
I-398-0,"Fabricação, de farinha de mandioca e derivados",I-3,2000,Fabricação de farinha de mandioca e derivados
I-398-1,Fabricação de farinha de mandioca e derivados,I-3,2000,Fabricação de farinha de mandioca e derivados
I-398-2,"Fabricação de farinha de milho e derivados, exceto óleos de milho",I-3,2000,
I-398-3,"de farinha de milho e derivados, exceto óleos de milho, Fabricação",I-3,2000,"Fabricação de farinha de milho e derivados, exceto óleos de milho"
I-399-0,"Fabricação, de farinha de milho e derivados, exceto óleos de milho",I-3,2000,"Fabricação de farinha de milho e derivados, exceto óleos de milho"
I-399-1,"Fabricação de farinha de milho e derivados, exceto óleos de milho",I-3,2000,"Fabricação de farinha de milho e derivados, exceto óleos de milho"
I-399-2,Fabricação de amidos e féculas de vegetais,I-3,2000,
I-399-3,"de amidos e féculas de vegetais, Fabricação",I-3,2000,Fabricação de amidos e féculas de vegetais
I-400-0,"Fabricação, de amidos e féculas de vegetais",I-3,2000,Fabricação de amidos e féculas de vegetais
I-400-1,Fabricação de amidos e féculas de vegetais,I-3,2000,Fabricação de amidos e féculas de vegetais
I-400-2,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,I-3,2000,
I-400-3,"e fabricação de produtos de origem vegetal não especificados anteriormente, Moagem",I-3,2000,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente
I-401-0,"Moagem, e fabricação de produtos de origem vegetal não especificados anteriormente",I-3,2000,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente
I-401-1,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,I-3,2000,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente
I-401-2,Coquerias,I-3,4000,
I-401-3,Coquerias,I-3,4000,Coquerias
I-402-0,Coquerias,I-3,4000,Coquerias
I-402-1,Coquerias,I-3,4000,Coquerias
I-402-2,Fabricação de cloro e álcalis,I-3,2000,
I-402-3,"de cloro e álcalis, Fabricação",I-3,2000,Fabricação de cloro e álcalis
I-403-0,"Fabricação, de cloro e álcalis",I-3,2000,Fabricação de cloro e álcalis
I-403-1,Fabricação de cloro e álcalis,I-3,2000,Fabricação de cloro e álcalis
I-403-2,Espumas em geral,I-3,3000,
I-403-3,"em geral, Espumas",I-3,3000,Espumas em geral
I-404-0,"Espumas, em geral",I-3,3000,Espumas em geral
I-404-1,Espumas em geral,I-3,3000,Espumas em geral
I-404-2,Elaboração de combustíveis nucleares,I-3,4000,
I-404-3,"de combustíveis nucleares, Elaboração",I-3,4000,Elaboração de combustíveis nucleares
I-405-0,"Elaboração, de combustíveis nucleares",I-3,4000,Elaboração de combustíveis nucleares
I-405-1,Elaboração de combustíveis nucleares,I-3,4000,Elaboração de combustíveis nucleares
I-405-2,"de produtos petroquímicos básicos, Fabricação",I-3,4000,Fabricação de produtos petroquímicos básicos
I-405-3,"Fabricação, de produtos petroquímicos básicos",I-3,4000,Fabricação de produtos petroquímicos básicos
I-406-0,Fabricação de produtos petroquímicos básicos,I-3,4000,Fabricação de produtos petroquímicos básicos
I-406-1,"Fabricação de intermediários para plastificantes, resinas e fibras",I-3,3000,
I-406-2,"de intermediários para plastificantes, resinas e fibras, Fabricação",I-3,3000,"Fabricação de intermediários para plastificantes, resinas e fibras"
I-406-3,"Fabricação, de intermediários para plastificantes, resinas e fibras",I-3,3000,"Fabricação de intermediários para plastificantes, resinas e fibras"
I-407-0,"Fabricação de intermediários para plastificantes, resinas e fibras",I-3,3000,"Fabricação de intermediários para plastificantes, resinas e fibras"
I-407-1,Fabricação de produtos químicos orgânicos não especificados anteriormente,I-3,1000,
I-407-2,"de produtos químicos orgânicos não especificados anteriormente, Fabricação",I-3,1000,Fabricação de produtos químicos orgânicos não especificados anteriormente
I-407-3,"Fabricação, de produtos químicos orgânicos não especificados anteriormente",I-3,1000,Fabricação de produtos químicos orgânicos não especificados anteriormente
I-408-0,Fabricação de produtos químicos orgânicos não especificados anteriormente,I-3,1000,Fabricação de produtos químicos orgânicos não especificados anteriormente
I-408-1,Fabricação de resinas termoplásticas,I-3,3000,
I-408-2,"de resinas termoplásticas, Fabricação",I-3,3000,Fabricação de resinas termoplásticas
I-408-3,"Fabricação, de resinas termoplásticas",I-3,3000,Fabricação de resinas termoplásticas
I-409-0,Fabricação de resinas termoplásticas,I-3,3000,Fabricação de resinas termoplásticas
I-409-1,Fabricação de resinas termofixas,I-3,3000,
I-409-2,"de resinas termofixas, Fabricação",I-3,3000,Fabricação de resinas termofixas
I-409-3,"Fabricação, de resinas termofixas",I-3,3000,Fabricação de resinas termofixas
I-410-0,Fabricação de resinas termofixas,I-3,3000,Fabricação de resinas termofixas
I-410-1,Fabricação de elastômeros,I-3,3000,
I-410-2,"de elastômeros, Fabricação",I-3,3000,Fabricação de elastômeros
I-410-3,"Fabricação, de elastômeros",I-3,3000,Fabricação de elastômeros
I-411-0,Fabricação de elastômeros,I-3,3000,Fabricação de elastômeros
I-411-1,Fabricação de produtos de limpeza e polimento,I-3,2000,
I-411-2,"de produtos de limpeza e polimento, Fabricação",I-3,2000,Fabricação de produtos de limpeza e polimento
I-411-3,"Fabricação, de produtos de limpeza e polimento",I-3,2000,Fabricação de produtos de limpeza e polimento
I-412-0,Fabricação de produtos de limpeza e polimento,I-3,2000,Fabricação de produtos de limpeza e polimento
I-412-1,"Fabricação de tintas, vernizes, esmaltes e lacas*",I-3,2000,
I-412-2,"de tintas, vernizes, esmaltes e lacas*, Fabricação",I-3,2000,"Fabricação de tintas, vernizes, esmaltes e lacas*"
I-412-3,"Fabricação, de tintas, vernizes, esmaltes e lacas*",I-3,2000,"Fabricação de tintas, vernizes, esmaltes e lacas*"
I-413-0,"Fabricação de tintas, vernizes, esmaltes e lacas*",I-3,2000,"Fabricação de tintas, vernizes, esmaltes e lacas*"
I-413-1,"Fabricação de impermeabilizantes, solventes e produtos afins",I-3,4000,
I-413-2,"de impermeabilizantes, solventes e produtos afins, Fabricação",I-3,4000,"Fabricação de impermeabilizantes, solventes e produtos afins"
I-413-3,"Fabricação, de impermeabilizantes, solventes e produtos afins",I-3,4000,"Fabricação de impermeabilizantes, solventes e produtos afins"
I-414-0,"Fabricação de impermeabilizantes, solventes e produtos afins",I-3,4000,"Fabricação de impermeabilizantes, solventes e produtos afins"
J-01-0,Guarda-móveis,J-1 a J-4,Anexo B,
J-01-1,Guarda-móveis,J-1 a J-4,Anexo B,Guarda-móveis
J-01-2,Guarda-móveis,J-1 a J-4,Anexo B,Guarda-móveis
J-01-3,Guarda-móveis,J-1 a J-4,Anexo B,Guarda-móveis
J-02-0,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",J-1 a J-4,Anexo B,
J-02-1,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",J-1 a J-4,Anexo B,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
J-02-2,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",J-1 a J-4,Anexo B,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
J-02-3,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",J-1 a J-4,Anexo B,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
J-03-0,Demais depósitos em geral,J-1 a J-4,Anexo B,
J-03-1,Demais depósitos em geral,J-1 a J-4,Anexo B,Demais depósitos em geral
J-03-2,Demais depósitos em geral,J-1 a J-4,Anexo B,Demais depósitos em geral
J-03-3,Demais depósitos em geral,J-1 a J-4,Anexo B,Demais depósitos em geral
L-01-0,Comércio varejista de fogos de artifício e artigos pirotécnicos,L-1,4000,
L-01-1,"varejista de fogos de artifício e artigos pirotécnicos, Comércio",L-1,4000,Comércio varejista de fogos de artifício e artigos pirotécnicos
L-01-2,"Comércio, varejista de fogos de artifício e artigos pirotécnicos",L-1,4000,Comércio varejista de fogos de artifício e artigos pirotécnicos
L-01-3,Comércio varejista de fogos de artifício e artigos pirotécnicos,L-1,4000,Comércio varejista de fogos de artifício e artigos pirotécnicos
L-02-0,"Fabricação de pólvoras, explosivos e detonantes",L-2,4000,
L-02-1,"de pólvoras, explosivos e detonantes, Fabricação",L-2,4000,"Fabricação de pólvoras, explosivos e detonantes"
L-02-2,"Fabricação, de pólvoras, explosivos e detonantes",L-2,4000,"Fabricação de pólvoras, explosivos e detonantes"
L-02-3,"Fabricação de pólvoras, explosivos e detonantes",L-2,4000,"Fabricação de pólvoras, explosivos e detonantes"
L-03-0,Fabricação de artigos pirotécnicos,L-2,4000,
L-03-1,"de artigos pirotécnicos, Fabricação",L-2,4000,Fabricação de artigos pirotécnicos
L-03-2,"Fabricação, de artigos pirotécnicos",L-2,4000,Fabricação de artigos pirotécnicos
L-03-3,Fabricação de artigos pirotécnicos,L-2,4000,Fabricação de artigos pirotécnicos
L-04-0,Fabricação de fósforos de segurança,L-2,4000,
L-04-1,"de fósforos de segurança, Fabricação",L-2,4000,Fabricação de fósforos de segurança
L-04-2,"Fabricação, de fósforos de segurança",L-2,4000,Fabricação de fósforos de segurança
L-04-3,Fabricação de fósforos de segurança,L-2,4000,Fabricação de fósforos de segurança
L-05-0,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate",L-2,4000,
L-05-1,"de equipamento bélico pesado, exceto veículos militares de combate, Fabricação",L-2,4000,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate"
L-05-2,"Fabricação, de equipamento bélico pesado, exceto veículos militares de combate",L-2,4000,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate"
L-05-3,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate",L-2,4000,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate"
L-06-0,"Fabricação de armas de fogo, outras armas e munições",L-2,4000,
L-06-1,"de armas de fogo, outras armas e munições, Fabricação",L-2,4000,"Fabricação de armas de fogo, outras armas e munições"
L-06-2,"Fabricação, de armas de fogo, outras armas e munições",L-2,4000,"Fabricação de armas de fogo, outras armas e munições"
L-06-3,"Fabricação de armas de fogo, outras armas e munições",L-2,4000,"Fabricação de armas de fogo, outras armas e munições"
L-07-0,"Depósito de pólvora, explosivos e detonantes",L-3,Anexo C,
L-07-1,"de pólvora, explosivos e detonantes, Depósito",L-3,Anexo C,"Depósito de pólvora, explosivos e detonantes"
L-07-2,"Depósito, de pólvora, explosivos e detonantes",L-3,Anexo C,"Depósito de pólvora, explosivos e detonantes"
L-07-3,"Depósito de pólvora, explosivos e detonantes",L-3,Anexo C,"Depósito de pólvora, explosivos e detonantes"
M-01-0,Túnel,M-1,500,
M-01-1,Túnel,M-1,500,Túnel
M-01-2,Túnel,M-1,500,Túnel
M-01-3,Túnel,M-1,500,Túnel
M-02-0,Produção de gás; processamento de gás natural,M-2,4000,
M-02-1,"de gás; processamento de gás natural, Produção",M-2,4000,Produção de gás; processamento de gás natural
